x_minimo,x_maximo,y_minimo,y_maximo,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,tipo_do_aço_A300,tipo_do_aço_A400,targets
0.04022009694746496,0.4859484777517564,0.035075580322857,0.11984218887607404,0.0025674447999368016,0.004713275726630008,0.02394366197183099,0.0024757935940857546,0.2727272727272727,0.6984126984126986,0.23076923076923078,0.6753603817408497,0.9756832797427654,0.34989440924752696,0.32724520686175573,0.000916380297823597,0.732763228220203,0.944724674232871,0.31426114969315555,0.4053173127764751,1.0,0.29600308939949793,0.17208178572716454,0.45219740634005773,0.8450754486133768,0.4052276700241405,0.10162508583199817,0.061848958333333336,1,0.0,8.0
0.002685706799423556,0.12002341920374707,0.02862602588694947,0.34343337952359226,0.2244341746652447,0.23644933228593876,0.21408450704225354,0.19707666036879742,0.2727272727272727,0.2275132275132279,0.0,0.5563763051873213,0.06079180064308682,0.4772702011781705,0.36115035317860744,0.13940435280641467,0.5273115980758951,0.37221521647751155,0.10142824377757756,0.5177874945059011,0.0,0.8211182522825696,0.6948541343622661,0.6456772334293949,0.18245309951060357,0.3598601515025389,1.0,0.025390624999999997,0,1.0,3.0
0.3446220358967641,0.37353629976580793,0.0444864032225986,0.15199750278264682,0.014180195125804795,0.029065200314218383,0.05352112676056338,0.012767837798147254,0.27840909090909094,0.8518518518518521,0.07692307692307693,0.7437607956265081,0.7357315112540193,0.46871179281982883,0.43077699293642785,0.008018327605956471,0.3970069481560663,0.9737284573350147,0.12002926859973015,0.2175428563992266,1.0,0.4921247896725788,0.33518445061483537,0.5731628242074929,0.792771207177814,0.37401148755514857,0.9052414740215153,0.056640625,1,0.0,7.0
0.028494694091445043,0.423887587822014,0.10724592057911668,0.3664240451667923,0.0728759331674369,0.2372348782403771,0.11971830985915494,0.0660703337431668,0.3125,0.22045855379188728,0.23076923076923078,0.7208990975079937,0.6466036977491961,0.4973880182282983,0.032088799192734614,0.24581901489117983,0.9648316408337786,0.09405212274064732,0.23484047155634624,0.3285370510691884,0.0,0.6866190384244062,0.7815441202985829,0.38876080691642656,0.01621125611745511,0.38158661450095727,1.0,0.6139322916666666,1,0.0,7.0
0.0795231232804926,0.7125292740046839,0.016568077492861166,0.0566090669748427,0.005569380258324446,0.020424194815396705,0.04084507042253521,0.0054181651271021525,0.31818181818181823,0.23809523809523814,0.5192307692307693,0.14575335386578747,0.20659163987138265,0.3997999333111037,0.2600403632694248,0.003436426116838488,0.2364510956707643,0.966057166876839,0.5195195799935398,0.28552447612047904,1.0,0.38316828952086723,0.21712163282968522,0.5320965417867436,0.8790273246329526,0.42304170481977854,0.3107118333714809,0.06575520833333333,0,1.0,8.0
0.5066160094327263,0.6428571428571429,0.1026107418577926,0.3505882480517599,0.014140695975036536,0.07619795758051846,0.08169014084507042,0.013665761608636928,0.31818181818181823,0.23104056437389797,0.07692307692307693,0.5414286232161406,0.377411575562701,0.648327220184506,0.7196770938446013,0.027033218785796103,0.31972207375734896,0.40447667087011346,0.3213993902750522,0.412218235720793,0.0,0.49179378258351036,0.4526702967797771,0.5097262247838618,0.36358075040783033,0.4246233247315408,0.9835202563515679,0.061848958333333336,1,0.0,6.0
0.002554696711646797,0.11124121779859485,0.042101188223055065,0.08703728088350682,0.5147134336611763,0.48782403770620586,0.5422535211267606,0.49567896803628314,0.375,0.308641975308642,0.0,0.542205999760715,0.055868167202572344,0.59675447371346,0.8107971745711403,0.12416953035509735,0.19871726349545696,0.47047078604455644,0.2006985532932617,0.6137574676059544,1.0,0.920475546851295,0.6823050016227327,0.8225144092219021,0.6007850734094616,0.42620494464330305,1.0,0.020182291666666664,0,1.0,3.0
0.054238176339578156,0.3155737704918033,0.4888887085337005,0.18934949192006117,0.0024094481968637677,0.008641005498821682,0.026760563380281693,0.002520245267872372,0.32386363636363635,0.23809523809523814,0.0,0.5001726280153248,0.7636655948553055,0.32833166611092585,0.8165489404641777,0.004352806414662085,0.671084981293426,1.0,0.15113006341656773,0.20912660706229091,1.0,0.2890519405290597,0.235548663950092,0.37514409221902023,0.5978792822185971,0.39024390243902435,0.09029526207370109,0.07031249999999999,0,1.0,6.0
0.01342853399711778,0.13056206088992975,0.024656856558538717,0.08424421608365988,0.0026859422522415768,0.023566378633150042,0.014084507042253523,0.002852151098812449,0.36363636363636365,0.24514991181657875,0.11153846153846153,0.43956279346140537,0.3016479099678457,0.7230187840391242,0.4296670030272452,0.015922107674684993,0.6994120791020844,0.8248213535098782,0.435101728514951,0.5221404309424389,0.0,0.3009406118114363,0.3824961234719267,0.3602305475504323,0.21706769983686786,0.4760675934404395,0.29262989242389564,0.06901041666666666,1,0.0,7.0
0.002685706799423556,0.12470725995316159,0.06101768674566269,0.20848124414714683,0.24967413200616187,0.21445404556166536,0.2056338028169014,0.21726595205936372,0.27840909090909094,0.23104056437389797,0.0,0.7335349002823867,0.06069131832797428,0.43981327109036344,0.3443995963673057,0.1459335624284078,0.6190272581507215,0.38934426229508196,0.2680713781248164,0.6788904184177713,0.0,0.8338620252117067,0.7021023403411345,0.6456772334293949,0.17399061990212067,0.3537001581619912,1.0,0.023437499999999997,0,1.0,3.0
0.009301716232149877,0.08782201405152225,0.03891750100525977,0.08703728088350682,0.002132954141485958,0.014139827179890024,0.01267605633802817,0.0019120805161399088,0.2272727272727273,0.23456790123456805,0.11538461538461542,0.49955312777171323,0.20980707395498394,0.5676336556629988,0.767103935418769,0.007674684994272623,0.6258685195082843,0.9044766708701135,0.34025526051037563,0.47756572717441936,0.0,0.27581165696632004,0.29313764379214596,0.3602305475504323,0.38754078303425776,0.35353367185548984,0.13115129320210572,0.059895833333333336,1,0.0,8.0
0.005305908554958732,0.12353629976580796,0.009483254651745075,0.03241208423925883,0.19832523600742585,0.5860172820109977,0.5647887323943662,0.20121494656250266,0.375,0.23104056437389797,0.11538461538461542,0.0416498718478302,0.11987540192926047,0.8100477937090143,0.8813319878910192,0.11053837342497136,0.12399786210582575,0.3480453972257251,0.4788422522834047,0.24619950508765528,1.0,0.8063056850467546,0.6596588655295518,0.7869956772334294,0.5652018760195758,0.4661616582036127,1.0,0.057942708333333336,1,0.0,8.0
0.061050700903969614,0.5491803278688525,0.06832007688692819,0.23342754700291315,0.0048188963937275345,0.007855459544383346,0.01971830985915493,0.0044593260599419295,0.27840909090909094,0.8112874779541448,0.038461538461538464,0.43837050746090644,0.8862540192926046,0.27220184505946426,0.6846619576185671,0.004123711340206186,0.9109567076429715,1.0,0.23660859351423583,0.3302463901209566,1.0,0.3665903511433537,0.2669936172514515,0.43375360230547555,0.6645085644371941,0.3860817447764921,0.20027466239414055,0.0546875,0,1.0,6.0
0.04022009694746496,0.17740046838407494,0.02985695760480007,0.10201264564842061,0.008531816565943831,0.0180675569520817,0.026760563380281693,0.00829995067510568,0.2727272727272727,0.23104056437389797,0.11538461538461542,0.8084929857662205,0.43508842443729906,0.45115038346115366,0.5412714429868819,0.008476517754868271,0.5296632816675575,0.9637452711223202,0.6304916705317255,0.39280719333738984,1.0,0.43254351364025045,0.3047491976488406,0.5213256484149856,0.7600938009787928,0.4267044035628069,0.5940718699931333,0.06510416666666666,1,0.0,8.0
0.27341805319009566,0.47540983606557374,0.0032764996098773695,0.011195728704909308,0.005411383655251412,0.023566378633150042,0.0323943661971831,0.005369103650108034,0.32386363636363635,0.25573192239858944,0.07692307692307693,0.33906006163212055,0.8129019292604502,0.6257641436034234,0.5156407669021191,0.007560137457044674,0.36536611437733824,1.0,0.1767050097596673,0.2723343583204067,1.0,0.3711968664662234,0.29313764379214596,0.5035662824207493,0.7498980424143556,0.4944643303088321,0.4710460059510185,0.07161458333333333,0,1.0,7.0
0.10336695925586271,0.9291569086651055,0.003893541057774263,0.013304033889036487,0.006398862424457874,0.02670856245090338,0.038028169014084505,0.005998671059589609,0.2670454545454546,0.8201058201058204,1.0,0.6828032773568403,0.11877009646302251,0.5676336556629988,0.5343087790110999,0.006185567010309278,0.34676643506146443,0.8912358133669609,0.32746772268790625,0.41808482061677116,1.0,0.39916696549251096,0.3047491976488406,0.5097262247838618,0.7404669657422512,0.39781902938483304,0.5439459830624858,0.061848958333333336,0,1.0,7.0
0.01801388706930434,0.1721311475409836,0.025549546730257285,0.0872949419730031,0.012323735039696646,0.029065200314218383,0.04225352112676056,0.012992401068684092,0.3579545454545455,0.24162257495590822,0.0,0.6570267079130528,0.40514469453376206,0.3054351450483494,0.789808274470232,0.016838487972508594,0.5888829502939603,0.5731399747793191,0.23105324626227608,0.32487573570340594,0.0,0.4756020191432434,0.38916735783058676,0.4606268011527378,0.39901101141924955,0.4912178473320569,0.6977569237811856,0.07291666666666666,0,1.0,7.0
0.016441766015983232,0.3155737704918033,0.021642199432429777,0.07394420144426535,0.0024094481968637677,0.007069913589945013,0.01267605633802817,0.002336840954545365,0.2727272727272727,0.24162257495590822,0.11538461538461542,0.46585690942508895,0.36977491961414793,0.32833166611092585,0.8165489404641777,0.004238258877434135,0.8056654195617317,1.0,0.37602716139571885,0.5283393826468672,1.0,0.2890519405290597,0.235548663950092,0.37514409221902023,0.5978792822185971,0.40789145092816115,0.09029526207370109,0.061848958333333336,1,0.0,6.0
0.29994759596488935,0.3659250585480094,0.0477656686145556,0.08703728088350682,0.0363392187067978,0.08719560094265516,0.2028169014084507,0.032322293732709124,0.27840909090909094,0.24162257495590822,0.07692307692307693,0.5313763471867946,0.9119774919614149,0.43525619650994773,0.06750756811301714,0.005956471935853378,0.03516835916622127,0.9927490542244641,0.23094778759256984,0.3247737831080705,1.0,0.6036465947645713,0.2669936172514515,0.7786023054755045,0.9762948613376835,0.36760176475484885,0.9997711146715496,0.057291666666666664,0,1.0,5.0
0.018603432464299755,0.20608899297423888,0.0516788875317161,0.17656922303543587,0.005411383655251412,0.05577376276512176,0.021126760563380285,0.0080220453960249,0.32386363636363635,0.23809523809523814,0.0,0.4932762294871239,0.41971463022508043,0.46548849616538845,0.060040363269424836,0.05819014891179839,0.9999999999999999,0.25819672131147536,0.4732818689921717,0.559051236121063,0.0,0.42126168868783276,0.5633767264072699,0.25180115273775217,0.030332381729200664,0.47398651460917335,0.5457770656900891,0.07291666666666666,0,1.0,7.0
0.18826149613520243,0.24414519906323184,0.006414234038529929,0.02191579327315948,0.01378520361812221,0.015710919088766696,0.07887323943661972,0.015287753794361947,0.375,0.23456790123456805,0.07692307692307693,0.42588991871957316,0.5423030546623794,0.6820051128153829,0.32119071644803227,0.04295532646048109,0.4378407268840192,0.27522068095838587,0.3422073513257229,0.48033647136347024,1.0,0.4887871348578048,0.5190580938300097,0.45219740634005773,0.16226549755301795,0.5338383417963872,0.9884412909132525,0.07747395833333333,0,1.0,7.0
0.002554696711646797,0.1211943793911007,0.019400442375508465,0.06630088835563969,0.005411383655251412,0.622152395915161,0.6943661971830987,0.005733936646815976,0.3693181818181819,0.30511463844797193,0.0,0.4050979944376615,0.05596864951768489,0.569078581749472,0.7917255297679112,0.13825887743413517,0.16397648316408336,0.4119377889869693,0.3387219824914351,0.4753894343873323,1.0,0.9547623644939728,0.6984962677148318,0.8423991354466859,0.6104200652528549,0.43727628402563884,1.0,0.6321614583333334,0,1.0,3.0
0.04022009694746496,0.20608899297423888,0.0394670981770345,0.1348478781010924,0.012165738436623613,0.06441476826394345,0.06760563380281691,0.012559738110494349,0.3579545454545455,0.2275132275132279,0.11538461538461542,0.7127122563641471,0.4771905144694534,0.7957096810047795,0.5412714429868819,0.02623138602520046,0.3764831640833779,0.6847414880201765,0.7007652688155641,0.46074447861278645,0.5,0.4740849033183461,0.44827088817568783,0.5562319884726226,0.505199836867863,0.4744027303754266,0.9975967040512703,0.06901041666666666,0,0.0,8.0
0.03321105725140836,0.2997658079625293,0.00890119354605205,0.030412683757320664,0.005411383655251412,0.006284367635506677,0.018309859154929577,0.0037724653820242703,0.26136363636363635,0.8112874779541448,0.15384615384615385,0.47798792534013435,0.6039991961414791,0.22107369123041018,0.6636730575176589,0.003436426116838488,0.9999999999999999,1.0,0.16980722734908038,0.26566589928543755,1.0,0.3548120155573331,0.2520644765785583,0.42366714697406344,0.6751121533442088,0.342712061932906,0.15999084458686197,0.6432291666666666,1,0.0,7.0
0.07375867941831522,0.6610070257611241,0.375687605730238,0.20369168350713418,0.0020934549907176995,0.007069913589945013,0.011267605633802818,0.002134668156730675,0.3295454545454546,0.7566137566137567,0.23076923076923078,0.38986381800136194,0.6334405144694534,0.260864732688674,0.798183652875883,0.0021764032073310425,0.7084981293425974,1.0,0.31099261380382126,0.40215744248991764,1.0,0.27379803050782003,0.21712163282968522,0.3602305475504323,0.6071574225122349,0.43952384916340625,0.06752117189288168,0.06380208333333333,1,0.0,7.0
0.0064194943010611825,0.09543325526932084,0.08343348902797247,0.03013066240549264,0.31713868151834734,0.015710919088766696,0.2985915492957747,0.25739198407905683,0.32386363636363635,0.23456790123456805,0.6153846153846154,0.5843945624541241,0.14479501607717044,0.4458152717572524,0.34238143289606454,0.055670103092783495,0.32699091394975943,0.9361076082387558,0.0968471849289497,0.195131483279286,1.0,0.862494138416131,0.5568136742273989,0.8296829971181557,0.8374286296900488,0.3080829101806376,1.0,0.049479166666666664,0,1.0,7.0
0.00556792873051225,0.05327868852459017,0.03156147282792535,0.10783501944560844,0.0021724532922542165,0.015710919088766696,0.01267605633802817,0.002101082447647453,0.2670454545454546,0.23104056437389797,0.11538461538461542,0.5663252272407463,0.12580385852090034,0.4642658663999111,0.9082744702320888,0.005956471935853378,0.9109567076429715,0.9044766708701135,0.4883778846456431,0.2554181162288992,0.0,0.277797699500731,0.2669936172514515,0.3602305475504323,0.4588601141924959,0.4036460501123782,0.10425726710917829,0.06380208333333333,1,0.0,8.0
0.002685706799423556,0.132903981264637,0.01899779437947287,0.06492292629878152,0.005411383655251412,0.591516103692066,0.6971830985915494,0.005733936646815976,0.36363636363636365,0.30511463844797193,0.0,0.28384975844900495,0.058882636655948555,0.4551517172390797,0.9894046417759839,0.1529209621993127,0.20149652592196685,0.3487810004203447,0.30980736576168694,0.719238853215205,0.0,0.9736021846467878,0.7140023800079334,0.8200648414985592,0.4998470636215334,0.4436027636726879,1.0,0.012369791666666666,0,1.0,3.0
0.08744923359098651,0.9736533957845434,0.04953071365860397,0.16922946437631145,0.031164829956155944,0.2600157109190888,0.026760563380281693,0.03126006336503781,0.5113636363636364,0.8201058201058204,0.11538461538461542,0.4086822858640432,0.028536977491961418,0.19606535511837278,0.0,0.22210767468499426,0.9999999999999999,0.0,0.3632915738645271,0.45271767358694776,0.0,0.585386037017626,0.8010529732068805,0.17186599423631127,0.0,0.45534004828102886,0.9891279468986038,0.047526041666666664,1,0.0,7.0
0.004847373247740076,0.04391100702576112,0.37785060600892456,0.202053465547463,0.002211952443022475,0.008641005498821682,0.016901408450704227,0.002078033431609948,0.27840909090909094,0.23104056437389797,0.11538461538461542,0.2534023913978334,0.10952572347266881,0.26019784372568633,0.42341069626639755,0.0017182130584192448,0.4243719935863175,1.0,0.30728990446260096,0.3985778332632728,1.0,0.27975615811105287,0.17208178572716454,0.41286023054755044,0.7964926590538336,0.38450012486472984,0.07209887846189061,0.06054687499999999,1,0.0,7.0
0.0894143849076379,0.8015222482435598,0.0944944183230433,0.32285689720743865,0.004305407433740175,0.0054988216810683424,0.02394366197183099,0.0029594936592156882,0.18181818181818188,0.2821869488536155,0.038461538461538464,0.8790141530832923,0.01889067524115756,0.33311103701233746,0.4689202825428859,0.004123711340206186,0.9999999999999999,1.0,0.3134826719321288,0.43956544888519766,1.0,0.3537638264419497,0.235548663950092,0.4606268011527378,0.7735012234910277,0.20894031465911928,0.19226367589837495,0.026041666666666664,0,1.0,7.0
0.00026202017555351765,0.007025761124121781,0.055277578083525666,0.18886569478643914,0.005411383655251412,0.013354281225451691,0.026760563380281693,0.0018067135856827414,0.0,0.23104056437389797,0.11538461538461542,0.4501238665803583,0.005928456591639872,0.5927531399355341,0.7625630676084764,0.007674684994272623,0.6624265098877605,1.0,0.3407222102716535,0.47822850286470364,1.0,0.33337930654014836,0.29313764379214596,0.44326368876080696,0.6251529363784666,0.39024390243902435,0.2764934767681392,0.027994791666666664,1,0.0,8.0
0.43763919821826286,0.484192037470726,0.020891720334363102,0.07137982877330394,0.0018564600861081487,0.0054988216810683424,0.026760563380281693,0.0028251508228828,0.5909090909090908,0.2821869488536155,0.07692307692307693,0.40388265935880996,0.8041599678456592,0.16016449927753695,1.0,0.003321878579610538,0.8812399786210582,1.0,0.14436116753667513,0.5592930721390227,0.5,0.260971505806416,0.21712163282968522,0.32532420749279545,0.505199836867863,0.7834013152418213,0.04966811627374684,0.8040364583333334,0,1.0,3.0
0.04022009694746496,0.9449648711943794,0.03775151982559069,0.12898460694774821,0.0024884464984002846,0.006284367635506677,0.016901408450704227,0.0016160652958868043,0.09090909090909094,0.7566137566137567,0.15384615384615385,0.42988875401821003,0.04491559485530547,0.3431143714571524,0.6119071644803229,0.0021764032073310425,0.7862105825761624,0.924968474148802,0.2192815515655458,0.3134954022593085,1.0,0.2925826828124569,0.21712163282968522,0.4012608069164265,0.7012642740619902,0.18030466994089733,0.09647516594186312,0.038411458333333336,1,0.0,7.0
0.002685706799423556,0.031030444964871198,0.18247133918646877,0.0767469871119108,0.0048188963937275345,0.02827965435978005,0.035211267605633804,0.005128406068344942,0.32386363636363635,0.30511463844797193,0.0,0.39248652647837357,0.058882636655948555,0.4828276092030677,0.8218970736629667,0.010538373424971364,0.4092998396579369,0.4940100882723833,0.24487841412886,0.656468526699475,0.0,0.3665903511433537,0.33518445061483537,0.41286023054755044,0.4152222675367047,0.48938649796054273,0.30704966811627377,0.07552083333333333,0,1.0,3.0
0.002685706799423556,0.10772833723653395,0.041859817060744896,0.08703728088350682,0.42951376545404274,0.5082482325216024,0.5732394366197183,0.4098315907179637,0.36363636363636365,0.30511463844797193,0.0,0.47658377488299297,0.058882636655948555,0.5999777703679005,0.8694248234106963,0.11775486827033219,0.17477284874398716,0.3859815048339638,0.35113389267301715,0.49300655944128285,1.0,0.8987945825173088,0.6740831560347625,0.8034582132564843,0.5711663947797716,0.4192957629234995,1.0,0.018880208333333332,0,1.0,3.0
0.002685706799423556,0.11943793911007025,0.10502032747811978,0.35882403060485485,0.2299640557728009,0.2309505106048704,0.23521126760563382,0.20361928820687217,0.28409090909090906,0.23809523809523814,0.0,0.6853873655644304,0.06069131832797428,0.4873846837834834,0.3813319878910192,0.13837342497136312,0.5377872795296632,0.3532997057587221,0.3242998091722617,0.7332494814791086,0.0,0.8240145643119189,0.6939165554794273,0.6530619596541788,0.19264885807504079,0.36560392907683337,1.0,0.028645833333333332,0,1.0,3.0
0.003995807677191144,0.12177985948477751,0.17629729745231343,0.08703728088350682,0.005411383655251412,0.12175962293794189,0.13098591549295777,0.1371689749707442,0.28409090909090906,0.23809523809523814,0.0,0.5178657347006282,0.09003215434083602,0.4980549071912859,0.30958627648839554,0.1245131729667812,0.9660074826296098,0.480138713745271,0.11626464132865647,0.5321306418258335,0.0,0.7735359832289741,0.6782301395550107,0.6056195965417869,0.15640293637846653,0.3842503954049779,1.0,0.5078125,0,1.0,3.0
0.010153281802698809,0.10655737704918032,0.02862602588694947,0.05162958149146771,0.004858395544495793,0.037706205813040065,0.0323943661971831,0.005427714005174833,0.36363636363636365,0.23809523809523814,0.038461538461538464,0.29922287708452633,0.2300040192926045,0.6732244081360453,0.3378405650857719,0.023711340206185566,0.6151790486370924,0.4115174443043295,0.11709291117253418,0.16081520625524282,0.0,0.367528204562381,0.4342072049331074,0.37514409221902023,0.17062601957585644,0.5288437526013485,0.5218585488670175,0.07747395833333333,0,0.0,7.0
0.25468361063801914,0.4268149882903981,0.01537550399860677,0.05254768066290896,0.6523284749377888,0.7258444619010213,0.8295774647887324,0.6559588621161763,0.40909090909090906,0.30511463844797193,0.07692307692307693,0.33450295134667296,0.05596864951768489,0.9490941424919418,0.282744702320888,0.5652920962199313,0.7332977017637625,0.30653635981504834,0.2523397124848914,0.6636817670531446,1.0,0.9488318208148291,0.9163030543435146,0.8296829971181557,0.14284257748776508,0.45941896279031047,1.0,0.011067708333333334,0,1.0,3.0
0.23686623870037996,0.3805620608899297,0.12007486473341976,0.410257103398276,0.0130347197535253,0.021995286724273373,0.0323943661971831,0.01167564370962718,0.28409090909090906,0.23809523809523814,0.07692307692307693,0.5292421217599869,0.9354903536977494,0.27220184505946426,0.9541876892028255,0.014318442153493701,0.6793158738642436,0.8738965952080706,0.22352017353364226,0.31759310718482037,1.0,0.48219457700052404,0.3682521365980311,0.4835734870317004,0.5283442088091354,0.3700990593523682,0.7065690089265277,0.048828125,0,0.0,6.0
